"lon","lat","MUN_NAME","SETT_NAME"
-99.08676112,19.31695684,"IZTAPALAPA","UNIDAD HAB BENITO JUAREZ"
-99.06921506,19.30373385,"IZTAPALAPA","BARRIO SAN LORENZO TEZONCO"
-99.07133796,19.31230574,"IZTAPALAPA","BARRIO GUADALUPE"
-99.07332081,19.30569454,"IZTAPALAPA","BARRIO SAN ANTONIO"
-99.0761915,19.31336139,"IZTAPALAPA","LA ESPERANZA"
-99.08181034,19.30598726,"IZTAPALAPA","JOSE LOPEZ PORTILLO"
-99.06553062,19.30176909,"IZTAPALAPA","EL ROSARIO"
-99.07355915,19.29631777,"IZTAPALAPA","JARDINES DE SAN LORENZO TEZONCO"
-99.06839846,19.29770586,"IZTAPALAPA","EL MOLINO TEZONCO"
-99.06322538,19.29491459,"IZTAPALAPA","EX HACIENDA SAN NICOLAS TOLENTINO"
-99.06476985,19.29337767,"IZTAPALAPA","LA PLANTA"
-99.07103953,19.29129118,"IZTAPALAPA","CONJUNTO HAB CELOALLIOTLI"
-99.0665325,19.2891215,"IZTAPALAPA","COOPERATIVA ALLAPETLALLI"
-99.03381143,19.32437173,"IZTAPALAPA","SAN JOSE BUENAVISTA"
-99.2409104,19.3159494,"LA MAGDALENA CONTRERAS","LOMAS QUEBRADAS"
-99.24141762,19.32315392,"LA MAGDALENA CONTRERAS","LA MALINCHE"
-99.24483881,19.32681192,"LA MAGDALENA CONTRERAS","SAN BARTOLO AMEYALCO"
-99.24328052,19.3202511,"LA MAGDALENA CONTRERAS","CUAUHTEMOC"
-99.21818096,19.33189073,"LA MAGDALENA CONTRERAS","INDEPENDENCIA SAN RAMON"
-99.21604199,19.33051141,"LA MAGDALENA CONTRERAS","UNIDAD INDEPENDENCIA IMSS"
-99.21265165,19.33478081,"LA MAGDALENA CONTRERAS","INDEPENDENCIA BATAN NORTE"
-99.21228771,19.33285847,"LA MAGDALENA CONTRERAS","INDEPENDENCIA BATAN SUR"
-99.21361625,19.33154242,"LA MAGDALENA CONTRERAS","PUENTE SIERRA"
-99.21634332,19.32674355,"LA MAGDALENA CONTRERAS","PEDREGAL DE SAN JERONIMO"
-99.22842444,19.32503706,"LA MAGDALENA CONTRERAS","SAN JERONIMO LIDICE"
-99.25842348,19.31387876,"LA MAGDALENA CONTRERAS","PUEBLO SAN BERNABE OCOTEPEC"
-99.25290639,19.32444,"LA MAGDALENA CONTRERAS","CERRO DEL JUDIO"
-99.25028541,19.32464689,"LA MAGDALENA CONTRERAS","EL TANQUE"
-99.25514997,19.32126235,"LA MAGDALENA CONTRERAS","LAS CRUCES"
-99.24954644,19.31964556,"LA MAGDALENA CONTRERAS","LOS PADRES"
-99.26688974,19.31015649,"LA MAGDALENA CONTRERAS","LOMAS DE SAN BERNABE"
-99.26197279,19.30004999,"LA MAGDALENA CONTRERAS","OCOTAL"
-99.26234177,19.30804154,"LA MAGDALENA CONTRERAS","HUAYATLA"
-99.26045616,19.3046972,"LA MAGDALENA CONTRERAS","HUEYOTLA"
-99.27002773,19.3026329,"LA MAGDALENA CONTRERAS","TIERRA UNIDA"
-99.25062234,19.31340585,"LA MAGDALENA CONTRERAS","LAS PALMAS"
-99.25161362,19.31549471,"LA MAGDALENA CONTRERAS","ATACAXCO"
-99.25488295,19.31444661,"LA MAGDALENA CONTRERAS","VISTA HERMOSA"
-99.24594904,19.31681827,"LA MAGDALENA CONTRERAS","BARROS SIERRA"
-99.22706178,19.31789374,"LA MAGDALENA CONTRERAS","SAN JERONIMO ACULCO"
-99.23641542,19.31187605,"LA MAGDALENA CONTRERAS","SAN FRANCISCO"
-99.23892423,19.30624071,"LA MAGDALENA CONTRERAS","BARRIO BARRANCA SECA"
-99.24975113,19.30968201,"LA MAGDALENA CONTRERAS","EL ROSAL"
-99.24567533,19.31184501,"LA MAGDALENA CONTRERAS","EL TORO"
-99.25562142,19.30664122,"LA MAGDALENA CONTRERAS","POTRERILLO"
-99.24509816,19.30713222,"LA MAGDALENA CONTRERAS","PUEBLO NUEVO BAJO"
-99.25692078,19.29917904,"LA MAGDALENA CONTRERAS","LA CARBONERA"
-99.25703394,19.303695,"LA MAGDALENA CONTRERAS","PUEBLO NUEVO ALTO"
-99.26678513,19.30409181,"LA MAGDALENA CONTRERAS","EL ERMITAÑO"
-99.26515833,19.30171417,"LA MAGDALENA CONTRERAS","RINCON DE TLACUILOTITLA"
-99.22690187,19.31325,"LA MAGDALENA CONTRERAS","HEROES DE PADIERNA"
-99.22902718,19.31006857,"LA MAGDALENA CONTRERAS","SANTA TERESA"
-99.22429994,19.31223586,"LA MAGDALENA CONTRERAS","RESIDENCIAL SANTA TERESA"
-99.23446623,19.30886318,"LA MAGDALENA CONTRERAS","LA CRUZ"
-99.23211512,19.30668191,"LA MAGDALENA CONTRERAS","GUADALUPE"
-99.23463778,19.3018912,"LA MAGDALENA CONTRERAS","LA CONCEPCION"
-99.2327705,19.30412473,"LA MAGDALENA CONTRERAS","BARRIO PLAZUELA DEL PEDREGAL"
-99.23383064,19.30349319,"LA MAGDALENA CONTRERAS","LAS CALLES"
-99.2481274,19.28637195,"LA MAGDALENA CONTRERAS","PUEBLO SAN NICOLAS TOTOLAPAN"
-99.24808268,19.29987878,"LA MAGDALENA CONTRERAS","PUEBLO LA MAGDALENA CONTRERAS"
-99.2375881,19.29544871,"LA MAGDALENA CONTRERAS","LAS HUERTAS"
-99.21408462,19.41446255,"MIGUEL HIDALGO","LOMAS DE VIRREYES"
-99.24024032,19.39782707,"MIGUEL HIDALGO","REAL DE LOMAS"
-99.23139368,19.39864788,"MIGUEL HIDALGO","LOMAS ALTAS"
-99.21525525,19.42228626,"MIGUEL HIDALGO","LOMAS DE CHAPULTEPEC"
-99.20346004,19.4239989,"MIGUEL HIDALGO","MOLINO DEL REY"
-99.21856542,19.40439148,"MIGUEL HIDALGO","3RA SECC DEL BOSQUE DE CHAPULTEPEC"
-99.18819288,19.42180024,"MIGUEL HIDALGO","1RA SECC DEL BOSQUE DE CHAPULTEPEC"
-99.2038347,19.41264394,"MIGUEL HIDALGO","2DA SECC DEL BOSQUE DE CHAPULTEPEC"
-99.22113174,19.43318229,"MIGUEL HIDALGO","MILITAR 1 K LOMAS DE SOTELO"
-99.20960594,19.44710025,"MIGUEL HIDALGO","UNIDAD HAB LOMA HERMOSA"
-99.2150977,19.44973981,"MIGUEL HIDALGO","UNIDAD HAB LOMAS DE SOTELO"
-99.21349265,19.445786,"MIGUEL HIDALGO","LOMA HERMOSA"
-99.2219022,19.43812752,"MIGUEL HIDALGO","LOMAS DE SOTELO"
-99.21083056,19.46563956,"MIGUEL HIDALGO","SAN LORENZO TLALTENANGO"
-99.20084463,19.4660104,"MIGUEL HIDALGO","REFINERIA 18 DE MARZO"
-99.21877525,19.44826006,"MIGUEL HIDALGO","PERIODISTA"
-99.20975863,19.4583532,"MIGUEL HIDALGO","NUEVA ARGENTINA"
-99.19680516,19.46314344,"MIGUEL HIDALGO","IGNACIO MANUEL ALTAMIRANO"
-99.20839994,19.44851031,"MIGUEL HIDALGO","10 DE ABRIL"
-99.21096045,19.44881495,"MIGUEL HIDALGO","TATA LAZARO"
-99.20402854,19.45246476,"MIGUEL HIDALGO","MEXICO NUEVO"
-99.21154311,19.45439352,"MIGUEL HIDALGO","SAN JOAQUIN"
-99.20358964,19.45595864,"MIGUEL HIDALGO","ARGENTINA ANTIGUA"
-99.19585624,19.45732426,"MIGUEL HIDALGO","TORREBLANCA"
-99.19989173,19.45476021,"MIGUEL HIDALGO","AMPL TORREBLANCA"
-99.19677432,19.46035066,"MIGUEL HIDALGO","HUICHAPAN"
-99.19359982,19.46187053,"MIGUEL HIDALGO","SAN DIEGO OCOYOACAC"
-99.17440208,19.43626436,"MIGUEL HIDALGO","VERONICA ANZURES"
-99.18167248,19.44539487,"MIGUEL HIDALGO","ANAHUAC MARIANO ESCOBEDO"
-99.17663625,19.44392389,"MIGUEL HIDALGO","ANAHUAC"
-99.18156245,19.43520181,"MIGUEL HIDALGO","CASA BLANCA"
-99.17993549,19.44653526,"MIGUEL HIDALGO","MARINA NACIONAL"
-99.16914456,19.44847097,"MIGUEL HIDALGO","UN HOGAR PARA NOSOTROS"
-99.17015062,19.45181322,"MIGUEL HIDALGO","SANTO TOMAS"
-99.16896591,19.454408,"MIGUEL HIDALGO","PLUTARCO ELIAS CALLES"
-99.16548566,19.45062642,"MIGUEL HIDALGO","AGRICULTURA"
-99.16924358,19.44059541,"MIGUEL HIDALGO","TLAXPANA"
-99.17953564,19.45419384,"MIGUEL HIDALGO","POPOTLA"
-99.1884397,19.45650772,"MIGUEL HIDALGO","TACUBA"
-99.18864318,19.46230737,"MIGUEL HIDALGO","ANGEL ZIMBRON"
-99.19416552,19.4553702,"MIGUEL HIDALGO","LEGARIA"
-99.17310485,19.45550266,"MIGUEL HIDALGO","NEXTITLA"
-99.19705405,19.45042095,"MIGUEL HIDALGO","PENSIL NORTE"
-99.19583906,19.45329617,"MIGUEL HIDALGO","VENTURA PEREZ DE ALBA"
-99.19265402,19.4500545,"MIGUEL HIDALGO","REFORMA PENSIL"
-99.18800447,19.4515043,"MIGUEL HIDALGO","SAN JUANICO"
-99.19075459,19.44583055,"MIGUEL HIDALGO","MODELO"
-99.18936273,19.44944919,"MIGUEL HIDALGO","AHUEHUETES ANAHUAC"
-99.18604498,19.44919322,"MIGUEL HIDALGO","ANAHUAC PERALITOS"
-99.18834481,19.44528481,"MIGUEL HIDALGO","LAGO SUR"
-99.18501616,19.44606736,"MIGUEL HIDALGO","MANZANOS"
-99.18881474,19.44240257,"MIGUEL HIDALGO","ANAHUAC DOS LAGOS"
-99.18751934,19.44709539,"MIGUEL HIDALGO","LAGO NORTE"
-99.20910123,19.45108018,"MIGUEL HIDALGO","PANTEON FRANCES"
-99.19998544,19.44865113,"MIGUEL HIDALGO","5 DE MAYO"
-99.2013784,19.45059451,"MIGUEL HIDALGO","DEPORTIVA PENSIL"
-99.20345154,19.44773607,"MIGUEL HIDALGO","FRANCISCO I MADERO"
-99.19987302,19.44577256,"MIGUEL HIDALGO","POPO"
-99.1969119,19.44453965,"MIGUEL HIDALGO","AMPL POPO"
-99.19383725,19.44496929,"MIGUEL HIDALGO","CUAUHTEMOC PENSIL"
-99.19718838,19.44650448,"MIGUEL HIDALGO","PENSIL SUR"
-99.21029148,19.44253556,"MIGUEL HIDALGO","IRRIGACION"
-99.20950723,19.43446206,"MIGUEL HIDALGO","DEL BOSQUE"
-99.20998169,19.43739079,"MIGUEL HIDALGO","LOS MORALES"
-99.19263218,19.44025566,"MIGUEL HIDALGO","GRANADA"
-99.20142151,19.44290197,"MIGUEL HIDALGO","AMPL GRANADA"
-99.20481865,19.43375465,"MIGUEL HIDALGO","LOS MORALES SECC ALAMEDA"
-99.20389864,19.43675717,"MIGUEL HIDALGO","LOS MORALES SECC PALMAS"
-99.19611913,19.43499966,"MIGUEL HIDALGO","POLANCO REFORMA"
-99.20482606,19.43154854,"MIGUEL HIDALGO","PALMITAS"
-99.19639273,19.42937913,"MIGUEL HIDALGO","POLANCO CHAPULTEPEC"
-99.1810463,19.42927528,"MIGUEL HIDALGO","RINCON DEL BOSQUE"
-99.18757041,19.42954128,"MIGUEL HIDALGO","BOSQUES DE CHAPULTEPEC"
-99.18660637,19.43441643,"MIGUEL HIDALGO","CHAPULTEPEC MORALES"
-99.17716458,19.43209717,"MIGUEL HIDALGO","ANZURES"
-99.17719248,19.42747164,"MIGUEL HIDALGO","NUEVA ANZURES"
-99.21633901,19.43676254,"MIGUEL HIDALGO","RESIDENCIAL MILITAR"
-99.2216622,19.42619331,"MIGUEL HIDALGO","REFORMA SOCIAL"
-99.24549291,19.40352601,"MIGUEL HIDALGO","BOSQUES DE LAS LOMAS"
-99.17898901,19.40163167,"MIGUEL HIDALGO","ESCANDON"
-99.2056381,19.40261852,"MIGUEL HIDALGO","16 DE SEPTIEMBRE"
-99.20148204,19.4042527,"MIGUEL HIDALGO","AMERICA"
-99.19862201,19.40555285,"MIGUEL HIDALGO","DANIEL GARZA"
-99.19238973,19.41029529,"MIGUEL HIDALGO","AMPL DANIEL GARZA"
-99.18577821,19.41103803,"MIGUEL HIDALGO","SAN MIGUEL CHAPULTEPEC"
-99.19368429,19.40626378,"MIGUEL HIDALGO","OBSERVATORIO"
-99.18789044,19.40084138,"MIGUEL HIDALGO","TACUBAYA"
-99.24362932,19.39135523,"MIGUEL HIDALGO","LOMAS DE BEZARES"
-99.22936413,19.40806468,"MIGUEL HIDALGO","LOMAS DE REFORMA"
-99.22996754,19.40233064,"MIGUEL HIDALGO","PLAN DE BARRANCAS"
-99.02420489,19.18442583,"MILPA ALTA","BARRIO LOS ANGELES"
-99.02992754,19.19206344,"MILPA ALTA","BARRIO SAN MATEO"
-99.02028291,19.21100265,"MILPA ALTA","BARRIO SANTA CRUZ"
-99.02653663,19.1950667,"MILPA ALTA","BARRIO SANTA MARTHA"
-99.02289366,19.19198385,"MILPA ALTA","CENTRO MILPA ALTA"
-99.02000313,19.18373897,"MILPA ALTA","BARRIO LA CONCEPCION"
-99.03455833,19.19042,"MILPA ALTA","BARRIO LA LUZ"
-99.0115759,19.18440039,"MILPA ALTA","BARRIO SAN AGUSTIN"
-99.01186156,19.19653834,"MILPA ALTA","PUEBLO SAN AGUSTIN OHTENCO"
-98.99651173,19.21813529,"MILPA ALTA","BARRIO TENANTITLA"
-98.98877263,19.22000027,"MILPA ALTA","BARRIO XALTIPAC"
-98.9935205,19.211,"MILPA ALTA","BARRIO XOCHITEPEC"
-98.98209035,19.2102888,"MILPA ALTA","LAS ARBOLEDA"
-98.98493939,19.2085147,"MILPA ALTA","LAS JOYAS"
-98.98250883,19.20858567,"MILPA ALTA","NOXALCO"
-98.99937605,19.21047506,"MILPA ALTA","BARRIO CRUZTITLA"
-99.00396096,19.22065881,"MILPA ALTA","BARRIO TECAXTITLA"
-99.04691883,19.19908736,"MILPA ALTA","BARRIO PANCHIMALCO"
-99.05093015,19.20845778,"MILPA ALTA","BARRIO TULA"
-99.04922174,19.19460554,"MILPA ALTA","PUEBLO SAN PEDRO ATOCPAN"
-99.03324815,19.20870528,"MILPA ALTA","BARRIO AMPL SANTA MARTHA"
-99.04311084,19.21148319,"MILPA ALTA","BARRIO NUCHTLA"
-99.05851492,19.19365611,"MILPA ALTA","BARRIO OCOTITLA"
-99.0712539,19.20903775,"MILPA ALTA","SAN BARTOLOME XICOMULCO"
-99.11855937,19.16227205,"MILPA ALTA","SAN SALVADOR CUAUHTENCO"
-99.07904872,19.19447212,"MILPA ALTA","BARRIO SAN MIGUEL"
-99.07391114,19.1810601,"MILPA ALTA","BARRIO TLACPAC"
-99.06917947,19.18886811,"MILPA ALTA","CENTRO SAN PABLO OZTOTEPEC"
-99.07183357,19.18644405,"MILPA ALTA","BARRIO CENTRO"
-99.06675391,19.18054699,"MILPA ALTA","BARRIO SAN JUAN"
-99.0305509,19.16909711,"MILPA ALTA","SAN LORENZO TLACOYUCAN"
-99.00328589,19.18887437,"MILPA ALTA","PUEBLO SAN JERONIMO MIACATLAN"
-98.98446167,19.18512839,"MILPA ALTA","SAN FRANCISCO TECOXPA"
-98.9962229,19.18858612,"MILPA ALTA","PUEBLO SAN JUAN TEPENAHUAC"
-98.99388238,19.17008955,"MILPA ALTA","SAN MARCOS TLACOTENCO"
-99.00122706,19.17380259,"MILPA ALTA","SANTA ANA TLACOTENCO"
-98.98735312,19.17701081,"MILPA ALTA","BARRIO GUADALUPITA"
-99.00085985,19.17895718,"MILPA ALTA","SAN JOSE"
-99.0054278,19.27370152,"TLÁHUAC","BARRIO LA ASUNCION"
-99.00909302,19.2790499,"TLÁHUAC","SANTA CECILIA"
-98.9965556,19.27605514,"TLÁHUAC","SAN JOSE"
-99.00773863,19.27071838,"TLÁHUAC","SAN JUAN"
-98.99981152,19.27097505,"TLÁHUAC","BARRIO SAN MATEO"
-98.97550475,19.25273837,"TLÁHUAC","LA HABANA"
-99.0078228,19.26940708,"TLÁHUAC","SANTA ANA"
-99.00906363,19.26784127,"TLÁHUAC","BARRIO GUADALUPE"
-99.00884838,19.2653739,"TLÁHUAC","LOS REYES"
-98.9946044,19.26120826,"TLÁHUAC","BARRIO LA MAGDALENA"
-98.99997632,19.2674189,"TLÁHUAC","BARRIO SAN MIGUEL"
-99.00656394,19.26091637,"TLÁHUAC","BARRIO LOS REYES"
-99.02244201,19.26485844,"TLÁHUAC","PUEBLO TULYEHUALCO"
-98.99190058,19.25288538,"TLÁHUAC","QUIAHUATLA"
-99.00392144,19.26415882,"TLÁHUAC","SAN ANDRES"
-98.96041006,19.30953841,"TLÁHUAC","DEL CARMEN"
-98.96548967,19.31006494,"TLÁHUAC","GUADALUPE YECAHUIZOTL"
-98.95908461,19.31647092,"TLÁHUAC","PUEBLO SANTA CATARINA YECAHUIZOTL"
-98.97421175,19.30353393,"TLÁHUAC","SAN MIGUEL YECAHUIZOTL"
-98.96912865,19.28018501,"TLÁHUAC","AMPL SAN MIGUEL TLÁHUAC"
-98.97110627,19.31973829,"TLÁHUAC","BARRIO LA GUADALUPE"
-98.96498809,19.31447066,"TLÁHUAC","BARRIO SANTIAGO"
-98.96247044,19.32156387,"TLÁHUAC","SANTA CATARINA AMPLIACION"
-98.9673758,19.31530667,"TLÁHUAC","BARRIO CONCEPCION"
-99.04559574,19.2853317,"TLÁHUAC","MIGUEL HIDALGO"
-99.03644348,19.30970117,"TLÁHUAC","SAN MIGUEL ZAPOTITLA"
-99.03814236,19.30879161,"TLÁHUAC","ZAPOTITLAN"
-99.06172985,19.30298781,"TLÁHUAC","SAN JERONIMO"
-99.06050144,19.2973062,"TLÁHUAC","DR FRANCISCO CABRERA"
-99.05808888,19.30145731,"TLÁHUAC","LOS OLIVOS"
-99.05248557,19.3089388,"TLÁHUAC","AMPL LOS OLIVOS"
-99.05388786,19.30420824,"TLÁHUAC","LAS ARBOLEDAS"
-99.05165219,19.29864884,"TLÁHUAC","AMADO NERVO"
-99.05347226,19.29811097,"TLÁHUAC","LA NOPALERA"
-99.06296453,19.30057163,"TLÁHUAC","GRANJAS CABRERA"
-99.05861673,19.29524624,"TLÁHUAC","LA TURBA"
-99.05643648,19.28700651,"TLÁHUAC","AMPL MIGUEL HIDALGO"
-99.06113898,19.28748395,"TLÁHUAC","DEL MAR"
-99.04232042,19.28404851,"TLÁHUAC","VILLAS LA DRAGA"
-99.05830644,19.2804522,"TLÁHUAC","TENOCHTITLAN"
-99.05354883,19.28225014,"TLÁHUAC","VILLA CENTROAMERICANA Y DEL CARIBE"
-99.05249342,19.29083187,"TLÁHUAC","AGRICOLA METROPOLITANA"
-99.04053582,19.30576326,"TLÁHUAC","MULTIROL TLAXCANES (HERRADURA TLAXCANES)"
-99.03252499,19.30583843,"TLÁHUAC","SAN MIGUEL"
-99.03869935,19.29763047,"TLÁHUAC","SANTA ANA CENTRO"
-99.03784951,19.30109747,"TLÁHUAC","SANTA ANA NORTE"
-99.04667116,19.30335884,"TLÁHUAC","SANTA ANA PONIENTE"
-99.03911496,19.29496299,"TLÁHUAC","SANTA ANA SUR"
-99.03836725,19.30463791,"TLÁHUAC","SANTA ANA ZAPOTITLAN"
-99.02878121,19.29882032,"TLÁHUAC","SANTIAGO CENTRO"
-99.02736909,19.30218514,"TLÁHUAC","SANTIAGO NORTE"
-99.0318468,19.29467026,"TLÁHUAC","SANTIAGO SUR"
-99.0323062,19.30123642,"TLÁHUAC","BARRIO SANTIAGO ZAPOTITLAN"
-99.04190174,19.30306244,"TLÁHUAC","GUTIERREZ NAJERA"
-99.04165726,19.30647486,"TLÁHUAC","ZAPOTITLA-TLAHUAC"
-99.04196066,19.31122613,"TLÁHUAC","LA ESTACION"
-99.03314666,19.28694587,"TLÁHUAC","CONCHITA B"
-99.02705227,19.28957558,"TLÁHUAC","LA CONCHITA ZAPOTITLAN"
-99.02406811,19.27506011,"TLÁHUAC","AMPL LA CONCHITA"
-99.03836549,19.28706868,"TLÁHUAC","COCHINITA A"
-99.01181996,19.30726012,"TLÁHUAC","PUEBLO SAN FRANCISCO TLALTENCO"
-99.02188976,19.30153279,"TLÁHUAC","JOSE LOPEZ PORTILLO"
-99.02712853,19.31311072,"TLÁHUAC","AMPL JOSE LOPEZ PORTILLO"
-98.99993149,19.30398555,"TLÁHUAC","SELENE 1A SECCION"
-99.00490858,19.28498098,"TLÁHUAC","SELENE 2A SECCION"
-99.00164346,19.29581748,"TLÁHUAC","3 DE MAYO"
-98.9853734,19.29873138,"TLÁHUAC","SAN FRANCISCO TLALTENCO"
-99.00251501,19.29655217,"TLÁHUAC","TEZONTITLA"
-98.99534816,19.28220122,"TLÁHUAC","ZONA DE RESERVA ECOLOGICA"
-98.98479763,19.2796306,"TLÁHUAC","AMPL SELENE"
-98.99400487,19.29126825,"TLÁHUAC","DEPORTIVA CET 1"
-99.02016506,19.29274432,"TLÁHUAC","LAS PUERTAS"
-99.02292602,19.29614294,"TLÁHUAC","ZACATENCO"
-99.01151498,19.29437764,"TLÁHUAC","GUADALUPE TLALTENCO"
-99.01355478,19.28927014,"TLÁHUAC","OJO DE AGUA"
-99.01620945,19.28522042,"TLÁHUAC","EL TRIANGULO"
-98.99204993,19.23697812,"TLÁHUAC","BARRIO LA SOLEDAD"
-98.99947746,19.24413263,"TLÁHUAC","SAN AGUSTIN"
-98.99609117,19.23859312,"TLÁHUAC","LA CONCEPCION"
-98.99419765,19.24056403,"TLÁHUAC","SAN JUAN IXTAYOPAN"
-98.98819565,19.24505737,"TLÁHUAC","BARRIO LA LUPITA"
-98.9867041,19.23805359,"TLÁHUAC","LA ASUNCION"
-99.00449555,19.25283281,"TLÁHUAC","FRANCISCO VILLA"
-99.00113847,19.25152571,"TLÁHUAC","ZONA RUSTICA"
-98.99989925,19.24838742,"TLÁHUAC","LA LOMA"
-98.99639706,19.23042675,"TLÁHUAC","JAIME TORRES BODET"
-99.01364837,19.23167397,"TLÁHUAC","TIERRA BLANCA"
-99.0068775,19.24150917,"TLÁHUAC","EL ROSARIO"
-98.99887415,19.23805567,"TLÁHUAC","EMILIANO ZAPATA"
-99.00152318,19.2307673,"TLÁHUAC","PEÑA ALTA SUR"
-98.97449933,19.23118667,"TLÁHUAC","JARDINES DEL LLANO"
-98.99163149,19.23361651,"TLÁHUAC","POTRERO DEL LLANO"
-98.99281616,19.23054978,"TLÁHUAC","VILLA TLATEMPA"
-98.96089512,19.22712953,"TLÁHUAC","BARRIO SAN BARTOLO MIXQUIC"
-98.96655866,19.22874436,"TLÁHUAC","BARRIO LOS REYES MIXQUIC"
-98.9519743,19.22729597,"TLÁHUAC","SANTA CRUZ MIXQUIC"
-98.96803283,19.22377753,"TLÁHUAC","SAN AGUSTIN MIXQUIC"
-98.96289205,19.21777764,"TLÁHUAC","BARRIO SAN MIGUEL MIXQUIC"
-98.97692517,19.21280219,"TLÁHUAC","LA CONCHITA"
-98.97390519,19.20433888,"TLÁHUAC","MORELOS"
-98.97609535,19.21786399,"TLÁHUAC","SAN NICOLAS TETELCO"
-98.97068279,19.22032029,"TLÁHUAC","TEPANTITLAMILCO"
-98.97044407,19.210418,"TLÁHUAC","EMILIANO ZAPATA 1RA SECC"
-98.96833696,19.20752739,"TLÁHUAC","EMILIANO ZAPATA 2DA SECC"
-99.22940758,19.30746946,"TLALPAN","PEDREGAL 2"
-99.18369424,19.28778505,"TLALPAN","MIGUEL HIDALGO"
-99.17038086,19.29050952,"TLALPAN","TLALPAN CENTRO I"
-99.17011151,19.28382882,"TLALPAN","TLALPAN CENTRO II"
-99.1903795,19.28278215,"TLALPAN","EL CAPULIN"
-99.1892066,19.28119383,"TLALPAN","EL METRO"
-99.19559398,19.29959624,"TLALPAN","RINCONADA SANTA TERESA"
-99.19464123,19.29755509,"TLALPAN","VILLA CHARRA DEL PEDREGAL"
-99.20738585,19.29097683,"TLALPAN","PARQUE NACIONAL BOSQUE DEL PEDREGAL"
-99.19025458,19.2999841,"TLALPAN","PARQUES DEL PEDREGAL"
-99.19683707,19.30164266,"TLALPAN","FAROLES DEL PEDREGAL"
-99.19747526,19.29975,"TLALPAN","FRACC INSURGENTES CUICUILCO"
-99.18706047,19.2974493,"TLALPAN","VILLA OLIMPICA MIGUEL HIDALGO"
-99.17298894,19.30072373,"TLALPAN","ISIDRO FABELA"
-99.17106033,19.29776363,"TLALPAN","ISIDRO FABELA SECC CANTIL"
-99.16509325,19.29852916,"TLALPAN","CANTERA PUENTE DE PIEDRA"
-99.16090807,19.29783072,"TLALPAN","PUEBLO QUIETO"
-99.16413851,19.30038737,"TLALPAN","COMUNEROS SANTA URSULA"
-99.16286976,19.29449163,"TLALPAN","TORIELLO GUERRA"
-99.18240064,19.30188457,"TLALPAN","ZONA ARQUEOLOGICA DE CUICUILCO"
-99.17855911,19.30015091,"TLALPAN","EQUIPAMIENTO FABRICA FISISA"
-99.18252075,19.29806751,"TLALPAN","PEÑA POBRE"
-99.17118694,19.29532973,"TLALPAN","SAN PEDRO APOSTOL"
-99.17664107,19.29662123,"TLALPAN","BARRIO SAN FERNANDO"
-99.17598073,19.29806542,"TLALPAN","ROMULO SANCHEZ MIRELES"
-99.16102133,19.28679887,"TLALPAN","BARRIO NIÑO JESUS"
-99.15645017,19.29058976,"TLALPAN","BELISARIO DOMINGUEZ SECCION XVI"
-99.16534083,19.28104,"TLALPAN","LA JOYA"
-99.16449487,19.28037953,"TLALPAN","TORRES TLALPAN FOVISSSTE"
-99.23641374,19.28440518,"TLALPAN","PEDREGAL DE SAN NICOLAS 3RA SECC"
-99.23466297,19.2789182,"TLALPAN","PEDREGAL DE SAN NICOLAS 4TA SECC"
-99.24055671,19.27526289,"TLALPAN","PEDREGAL DE SAN NICOLAS 5TA SECC"
-99.23769344,19.27514151,"TLALPAN","SECTOR 17"
-99.23574378,19.29342198,"TLALPAN","PEDREGAL DE SAN NICOLAS 1A SECCION"
-99.23543867,19.28882191,"TLALPAN","PEDREGAL DE SAN NICOLAS 2DA SECC"
-99.24315771,19.27773595,"TLALPAN","CHICHICASPATL"
-99.2257704,19.30893863,"TLALPAN","PEDREGAL DEL LAGO"
-99.22036168,19.30863963,"TLALPAN","RINCON DEL PEDREGAL"
-99.21958998,19.30952336,"TLALPAN","RESIDENCIAL DEL PEDREGAL"
-99.21851916,19.3064674,"TLALPAN","UNIDAD HAB PEMEX"
-99.2259026,19.30633866,"TLALPAN","FUENTES DEL PEDREGAL"
-99.22732057,19.302805,"TLALPAN","LOS FRAMBOYANES"
-99.22395508,19.30090537,"TLALPAN","POPULAR SANTA TERESA"
-99.21465011,19.28657143,"TLALPAN","JARDINES DEL AJUSCO"
-99.22426644,19.29358138,"TLALPAN","LOMAS DE PADIERNA"
-99.2197494,19.30098809,"TLALPAN","EMILIO PORTES GIL"
-99.22170469,19.28365026,"TLALPAN","HEROES DE PADIERNA"
-99.22829011,19.28111956,"TLALPAN","TORRES DE PADIERNA"
-99.2099153,19.30053307,"TLALPAN","JARDINES EN LA MONTAÑA"
-99.21851542,19.27594564,"TLALPAN","CUCHILLA DE PADIERNA"
-99.21855335,19.27358084,"TLALPAN","LOMAS DEL PEDREGAL"
-99.22425746,19.2793618,"TLALPAN","CULTURA MAYA"
-99.22288779,19.27524928,"TLALPAN","JOSE LOPEZ PORTILLO"
-99.22735462,19.27749746,"TLALPAN","LOS ENCINOS"
-99.21281966,19.26945836,"TLALPAN","CRUZ DEL FAROL"
-99.2085984,19.27079558,"TLALPAN","LOMAS DE BELVEDERE"
-99.21516439,19.27408368,"TLALPAN","LOMAS HIDALGO"
-99.19200483,19.28405946,"TLALPAN","MIGUEL HIDALGO 1A. SECCION"
-99.19835596,19.28279027,"TLALPAN","MIGUEL HIDALGO 2A SECCION"
